query_name,query_md5,match_name,containment,intersect_hashes,ksize,scaled,moltype,match_md5,jaccard,max_containment,average_abund,median_abund,std_abund,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_weighted_found,total_weighted_hashes
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR20075722,0.001,1,21,1000,DNA,1cda061d279b55be2045c5d2c1e04302,5.558078305542015e-7,0.001,2.0,2.0,0.0,0.719685673001152,0.5036754182681287,0.6116805456346404,0.719685673001152,2,8548926
qsize=5000,6424f418433b237c8a9c44a818715253,SRR20075722,0.0016,8,21,1000,DNA,1cda061d279b55be2045c5d2c1e04302,4.43661628149443e-6,0.0016,4.0,2.0,3.7416573867739413,0.735974651039796,0.5561027476051122,0.6460386993224541,0.735974651039796,32,8548926
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR20075722,0.001,10,21,1000,DNA,1cda061d279b55be2045c5d2c1e04302,5.530441207538655e-6,0.001,4.7,3.0,3.7960505792204615,0.719685673001152,0.5620433366650496,0.6408645048331008,0.719685673001152,47,8548926
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR8790500,0.001,1,21,1000,DNA,bbecbb78bd34be4bdb26ae248eac1294,1.0350916780699267e-6,0.001,2.0,2.0,0.0,0.719685673001152,0.5188243938479664,0.6192550334245592,0.719685673001152,2,5051308
qsize=5000,6424f418433b237c8a9c44a818715253,SRR8790500,0.0004,2,21,1000,DNA,bbecbb78bd34be4bdb26ae248eac1294,2.0616495051525775e-6,0.0004,2.0,2.0,1.0,0.6889589288344534,0.5362349902754692,0.6125969595549613,0.6889589288344534,4,5051308
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR8790500,0.0002,2,21,1000,DNA,bbecbb78bd34be4bdb26ae248eac1294,2.051077995317389e-6,0.0002,5.5,5.5,4.5,0.666589657745114,0.5362349902754692,0.6014123240102915,0.666589657745114,11,5051308
qsize=5000,6424f418433b237c8a9c44a818715253,SRR10564157,0.0002,1,21,1000,DNA,da17989a50495c64e15326abeec0d135,4.87524254331653e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5591878143852308,0.6128887360651725,0.666589657745114,1,1076627
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR4163339,0.0001,1,21,1000,DNA,1cf04c6549dfcedd2bda81b1e5a09298,4.244175929580633e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5560033915231154,0.6004750343134388,0.6449466771037624,1,2770208
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR26910311,0.0001,1,21,1000,DNA,a08ca4e4597f18f733cb5f2933b2bbb8,0.00005624929688378895,0.0001285512276642242,1.0,1.0,0.0,0.6449466771037624,0.6527064669200295,0.648826572011896,0.6527064669200295,1,335336
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR13200013,0.001,1,21,1000,DNA,d69b50769c2f2d1d98be775134887a6b,4.911822954323976e-7,0.001,1.0,1.0,0.0,0.719685673001152,0.5007179220391315,0.6102017975201417,0.719685673001152,1,63340857
qsize=5000,6424f418433b237c8a9c44a818715253,SRR13200013,0.0008,4,21,1000,DNA,d69b50769c2f2d1d98be775134887a6b,1.9608794740529074e-6,0.0008,3.75,1.5,4.205650960315181,0.7120788630690342,0.5348877596601558,0.623483311364595,0.7120788630690342,15,63340857
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR13200013,0.0012,12,21,1000,DNA,d69b50769c2f2d1d98be775134887a6b,5.868277704505811e-6,0.0012,2.1666666666666665,1.0,3.5784850922639815,0.7259611712781008,0.563615229085028,0.6447882001815644,0.7259611712781008,26,63340857
qsize=5000,6424f418433b237c8a9c44a818715253,ERR3450800,0.0004,2,21,1000,DNA,2e5b625fbd34b976b8a081ca224035fb,3.1974318227599593e-6,0.0004,2.0,2.0,0.0,0.6889589288344534,0.5476332154888282,0.6182960721616408,0.6889589288344534,4,5495644
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR3450800,0.0004,4,21,1000,DNA,2e5b625fbd34b976b8a081ca224035fb,6.344171292624901e-6,0.0004,11.75,9.5,11.211043662389331,0.6889589288344534,0.5660105721016432,0.6274847504680483,0.6889589288344534,47,5495644
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR9800460,0.0001,1,21,1000,DNA,b7c46fc3f7b539abe461045541682404,0.000013126977250948424,0.0001,82.0,82.0,0.0,0.6449466771037624,0.5894426853539829,0.6171946812288727,0.6449466771037624,82,1215123
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR1584341,0.0001,1,21,1000,DNA,566b39c7a974fa439cf89fce0eaee951,0.00001796364158942301,0.0001,48.0,48.0,0.0,0.6449466771037624,0.5999475191341476,0.6224470981189549,0.6449466771037624,48,508647
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR26957773,0.0002,2,21,1000,DNA,aa366297a75df5b61d83f9188b384a58,8.85696445257317e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5758787673276555,0.6212342125363848,0.666589657745114,2,1977185
qsize=5000,6424f418433b237c8a9c44a818715253,ERR3479165,0.0002,1,21,1000,DNA,416e52464e896a1ef4292a3b936ae476,1.8461527100598708e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5335275760646773,0.6000586169048956,0.666589657745114,1,5365208
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR3479165,0.0005,5,21,1000,DNA,416e52464e896a1ef4292a3b936ae476,9.146402811238368e-6,0.0005,2.0,1.0,1.9999999999999998,0.6963187591769685,0.5760247675363743,0.6361717633566715,0.6963187591769685,10,5365208
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR26137592,0.0001,1,21,1000,DNA,1f6a09e113a404d42374013fd88f58c0,0.000016200103680663556,0.0001,31.0,31.0,0.0,0.6449466771037624,0.5963984035317613,0.6206725403177619,0.6449466771037624,31,509297
qsize=5000,6424f418433b237c8a9c44a818715253,SRR13658984,0.0024,12,21,1000,DNA,1843880c2d592762ab572707b5d20eec,1.904595630540191e-6,0.0024,1.5,1.0,0.8660254037844386,0.750322818735379,0.5341042518464518,0.6422135352909154,0.750322818735379,18,15037859
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR13658984,0.0025,25,21,1000,DNA,1843880c2d592762ab572707b5d20eec,3.964769376501954e-6,0.0025,2.0,1.0,2.244994432064365,0.7517827932056255,0.5531017390492202,0.6524422661274228,0.7517827932056255,50,15037859
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR1301336,0.0001,1,21,1000,DNA,6e25e3d7665b91be4cad9855e99b3277,0.000013092775406530676,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5893584168233643,0.6171525469635634,0.6449466771037624,1,961344
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR23614859,0.0002,2,21,1000,DNA,ffd22fe6a20df8d44eec3961748fb81f,8.376577414234318e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5742829397635643,0.6204362987543391,0.666589657745114,2,3557061
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR6718177,0.001,1,21,1000,DNA,a2485a4bd41b7e746d0f560d248262c4,0.000014983967155143995,0.001,1.0,1.0,0.0,0.719685673001152,0.5896303810340728,0.6546580270176124,0.719685673001152,1,404973
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5034421,0.0001,1,21,1000,DNA,e00ec891e7cc25a024754069ef8059a9,9.289363678588016e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5786238729315428,0.6117852750176527,0.6449466771037624,1,279689
qsize=5000,6424f418433b237c8a9c44a818715253,SRR34330927,0.0002,1,21,1000,DNA,bdbc3b9a4936440ee7873e5ec6eb9463,0.000015393377768883825,0.0002,1.0,1.0,0.0,0.666589657745114,0.5922177230762038,0.6294036904106589,0.666589657745114,1,2284827
qsize=5000,6424f418433b237c8a9c44a818715253,SRR28498425,0.0002,1,21,1000,DNA,f93a0144b2c138483eb25a507b6c1cac,7.459958671828958e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5709927198154963,0.6187911887803051,0.666589657745114,1,465190
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR28498425,0.0001,1,21,1000,DNA,f93a0144b2c138483eb25a507b6c1cac,7.191709397406669e-6,0.0001,2.0,2.0,0.0,0.6449466771037624,0.5709927198154963,0.6079696984596293,0.6449466771037624,2,465190
qsize=5000,6424f418433b237c8a9c44a818715253,SRR6934846,0.0002,1,21,1000,DNA,9597509a89f03d4a84a552c6b703f2c1,0.00001884126236457843,0.0002,1.0,1.0,0.0,0.666589657745114,0.5984819159571337,0.6325357868511239,0.666589657745114,1,240609
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR6934846,0.0001,1,21,1000,DNA,9597509a89f03d4a84a552c6b703f2c1,0.000017219113215669393,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5984819159571337,0.6217142965304481,0.6449466771037624,1,240609
qsize=100,36c3fdb0e95a270b636308b47d19df42,SRR30883621,0.01,1,21,1000,DNA,186dc86ac803ad3a345100472934adcc,1.4411921541499127e-6,0.01,1.0,1.0,0.0,0.8030857221391514,0.5270439718384793,0.6650648469888154,0.8030857221391514,1,4186491
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR30883621,0.001,1,21,1000,DNA,186dc86ac803ad3a345100472934adcc,1.4393252443254601e-6,0.001,5.0,5.0,0.0,0.719685673001152,0.5270439718384793,0.6233648224198156,0.719685673001152,5,4186491
qsize=5000,6424f418433b237c8a9c44a818715253,SRR30883621,0.0002,1,21,1000,DNA,186dc86ac803ad3a345100472934adcc,1.4310860512042589e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5270439718384793,0.5968168147917967,0.666589657745114,1,4186491
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR30883621,0.0004,4,21,1000,DNA,186dc86ac803ad3a345100472934adcc,5.683699292521531e-6,0.0004,3.75,4.0,1.2990381056766578,0.6889589288344534,0.5630103436102754,0.6259846362223644,0.6889589288344534,15,4186491
qsize=5000,6424f418433b237c8a9c44a818715253,ERR13326244,0.0006,3,21,1000,DNA,0784c432750bfa5c733a575330dfbce0,4.793948119893447e-6,0.0006,2.3333333333333335,1.0,1.8856180831641267,0.7023905031859884,0.5582972427353895,0.630343872960689,0.7023905031859884,7,4657825
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR13326244,0.0005,5,21,1000,DNA,0784c432750bfa5c733a575330dfbce0,7.926605970002553e-6,0.0005,2.4,1.0,1.7435595774162693,0.6963187591769685,0.5720443614345291,0.6341815603057488,0.6963187591769685,12,4657825
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR21998734,0.002,2,21,1000,DNA,61f225485b93f9eb07b418ab74f66060,2.9893878226988103e-7,0.002,1.0,1.0,0.0,0.7438367286489914,0.48900863290878316,0.6164226807788873,0.7438367286489914,2,12482723
qsize=5000,6424f418433b237c8a9c44a818715253,SRR21998734,0.0026,13,21,1000,DNA,61f225485b93f9eb07b418ab74f66060,1.9419442327393276e-6,0.0026,1.0769230769230769,1.0,0.2664693550105965,0.7531881745740489,0.5345972076951169,0.6438926911345828,0.7531881745740489,14,12482723
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR21998734,0.0021,21,21,1000,DNA,61f225485b93f9eb07b418ab74f66060,3.134649308869535e-6,0.0021,2.142857142857143,1.0,2.2314999074019015,0.745566924269286,0.5469461731708095,0.6462565487200478,0.745566924269286,45,12482723
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR9801031,0.0001,1,21,1000,DNA,7aa1671491a0fc1ea79060e087df10d3,0.000012524265764919531,0.0001,85.0,85.0,0.0,0.6449466771037624,0.5879313159595575,0.6164389965316599,0.6449466771037624,85,1205814
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR7004413,0.002,2,21,1000,DNA,0439bbe51ae29707fede666685454dd0,7.092912903285296e-7,0.002,3.5,3.5,1.5,0.7438367286489914,0.5095530976074749,0.6266949131282331,0.7438367286489914,7,40361378
qsize=5000,6424f418433b237c8a9c44a818715253,SRR7004413,0.001,5,21,1000,DNA,0439bbe51ae29707fede666685454dd0,1.7707181997603864e-6,0.001,2.0,2.0,0.8944271909999159,0.719685673001152,0.5322785562876045,0.6259821146443783,0.719685673001152,10,40361378
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR7004413,0.0015,15,21,1000,DNA,0439bbe51ae29707fede666685454dd0,5.302783643245686e-6,0.0015,2.466666666666667,2.0,2.4729649321321876,0.7337162795033463,0.5608658919951602,0.6472910857492533,0.7337162795033463,37,40361378
qsize=100,36c3fdb0e95a270b636308b47d19df42,ERR2764870,0.01,1,21,1000,DNA,353ca40d81e09df26a86dc2443b755f2,3.83517933298561e-6,0.01,1.0,1.0,0.0,0.8030857221391514,0.5521955288286085,0.6776406254838799,0.8030857221391514,1,1546891
qsize=5000,6424f418433b237c8a9c44a818715253,ERR2764870,0.0006,3,21,1000,DNA,353ca40d81e09df26a86dc2443b755f2,0.000011293394869787157,0.0006,1.3333333333333333,1.0,0.4714045207910317,0.7023905031859884,0.5818525547830887,0.6421215289845386,0.7023905031859884,4,1546891
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR22121758,0.0001,1,21,1000,DNA,cf82802b7d35de3d662f17ea41df4c15,0.00002312566486286481,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6090892609751056,0.627017969039434,0.6449466771037624,1,981540
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR13351277,0.001,1,21,1000,DNA,50c4b90e8811b3dae54945fbc86d063c,2.3273025167449417e-6,0.001,7.0,7.0,0.0,0.719685673001152,0.5392659946731465,0.6294758338371493,0.719685673001152,7,2423258
qsize=5000,6424f418433b237c8a9c44a818715253,ERR13351277,0.0002,1,21,1000,DNA,50c4b90e8811b3dae54945fbc86d063c,2.305836995771095e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5392659946731465,0.6029278262091302,0.666589657745114,1,2423258
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR13351277,0.0001,1,21,1000,DNA,50c4b90e8811b3dae54945fbc86d063c,2.2795555778445434e-6,0.0001,4.0,4.0,0.0,0.6449466771037624,0.5392659946731465,0.5921063358884544,0.6449466771037624,4,2423258
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR6045454,0.0001,1,21,1000,DNA,5a0fe7c72ab55bf0a5769560d24f56e1,9.20090168836546e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5783334437472539,0.6116400604255081,0.6449466771037624,1,231282
qsize=5000,6424f418433b237c8a9c44a818715253,ERR403517,0.0002,1,21,1000,DNA,bb9c862c9986f722f2adc40707c689af,0.00002420135527589545,0.0002,1.0,1.0,0.0,0.666589657745114,0.6065262879311857,0.6365579728381499,0.666589657745114,1,408061
qsize=100,36c3fdb0e95a270b636308b47d19df42,SRR22839716,0.01,1,21,1000,DNA,28fbdb978f76501e8f70f594d58fa496,2.0085403134126303e-6,0.01,2.0,2.0,0.0,0.8030857221391514,0.5354423405740519,0.6692640313566016,0.8030857221391514,2,1557141
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR22839716,0.001,1,21,1000,DNA,28fbdb978f76501e8f70f594d58fa496,2.004916054164812e-6,0.001,1.0,1.0,0.0,0.719685673001152,0.5354423405740519,0.627564006787602,0.719685673001152,1,1557141
qsize=5000,6424f418433b237c8a9c44a818715253,SRR22839716,0.0002,1,21,1000,DNA,28fbdb978f76501e8f70f594d58fa496,1.9889652209541466e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5354423405740519,0.6010159991595829,0.666589657745114,1,1557141
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR22839716,0.0001,1,21,1000,DNA,28fbdb978f76501e8f70f594d58fa496,1.9693800785388774e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5354423405740519,0.5901945088389071,0.6449466771037624,1,1557141
qsize=100,36c3fdb0e95a270b636308b47d19df42,ERR14217051,0.01,1,21,1000,DNA,c34f84a33019b5fa0ef1e5cbb84e11f2,3.087041925425093e-7,0.01,1.0,1.0,0.0,0.8030857221391514,0.48975496523294904,0.6464203436860503,0.8030857221391514,1,15531268
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR14217051,0.002,2,21,1000,DNA,c34f84a33019b5fa0ef1e5cbb84e11f2,6.172370863199893e-7,0.002,1.5,1.5,0.5,0.7438367286489914,0.5061900560828507,0.6250133923659211,0.7438367286489914,3,15531268
qsize=5000,6424f418433b237c8a9c44a818715253,ERR14217051,0.0006,3,21,1000,DNA,c34f84a33019b5fa0ef1e5cbb84e11f2,9.247143788462339e-7,0.0006,4.333333333333333,2.0,4.0276819911981905,0.7023905031859884,0.5160584663606398,0.6092244847733141,0.7023905031859884,13,15531268
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR14217051,0.0021,21,21,1000,DNA,c34f84a33019b5fa0ef1e5cbb84e11f2,6.463075679230783e-6,0.0021,2.4285714285714284,1.0,3.274307321461159,0.745566924269286,0.5661632442453758,0.6558650842573308,0.745566924269286,51,15531268
qsize=5000,6424f418433b237c8a9c44a818715253,ERR1674597,0.0002,1,21,1000,DNA,0ff760e3c853f4e41ef41395921166e2,9.230712426385068e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5770670965063199,0.6218283771257169,0.666589657745114,1,665659
qsize=5000,6424f418433b237c8a9c44a818715253,ERR14696856,0.0002,1,21,1000,DNA,1de5936453ed3d8c42c4d6bbccf3540a,4.1308317016548115e-6,0.0002,5.0,5.0,0.0,0.666589657745114,0.5546925861026694,0.6106411219238916,0.666589657745114,5,1234995
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR14696856,0.0001,1,21,1000,DNA,1de5936453ed3d8c42c4d6bbccf3540a,4.047239378020252e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5546925861026694,0.5998196316032158,0.6449466771037624,1,1234995
qsize=5000,6424f418433b237c8a9c44a818715253,SRR19173127,0.0002,1,21,1000,DNA,1602b76316f90d1faec95407bcb72efa,0.00005311520688373081,0.0002,1.0,1.0,0.0,0.666589657745114,0.6350691002514186,0.6508293789982663,0.666589657745114,1,233709
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR19755835,0.0001,1,21,1000,DNA,5a444a614d5a178b3edb00ec33e51033,0.00003907318407377017,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6314447484873146,0.6381957127955384,0.6449466771037624,1,230067
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR12935975,0.0001,1,21,1000,DNA,5c33c0056d2467313451a2fd0cbe1982,7.83422774100043e-6,0.0001,116.0,116.0,0.0,0.6449466771037624,0.5735138951513432,0.6092302861275528,0.6449466771037624,116,1044267
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR27009687,0.001,1,21,1000,DNA,4148751793ec5ce6d979cbd5dd650c54,2.4478066428576673e-6,0.001,1.0,1.0,0.0,0.719685673001152,0.5405670171814846,0.6301263450913184,0.719685673001152,1,10909564
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR27009687,0.0002,2,21,1000,DNA,4148751793ec5ce6d979cbd5dd650c54,4.790097909601272e-6,0.0002,7.5,7.5,5.5,0.666589657745114,0.5587072478448171,0.6126484527949656,0.666589657745114,15,10909564
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR447239,0.0001,1,21,1000,DNA,bf2ff4e23c0abbf75c3deb7f2286f357,0.000011852694710142351,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5861768693146298,0.615561773209196,0.6449466771037624,1,317497
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR29905411,0.0001,1,21,1000,DNA,ec8be69fd0855b9b7faec7c3878db7d7,5.405697605275961e-6,0.0001,2.0,2.0,0.0,0.6449466771037624,0.5627721341991083,0.6038594056514354,0.6449466771037624,2,4714316
qsize=100,36c3fdb0e95a270b636308b47d19df42,ERR10082547,0.01,1,21,1000,DNA,592bdde019dd3966ea3b8cbdbdeef177,0.00008285690612312537,0.01,1.0,1.0,0.0,0.8030857221391514,0.6394477159680608,0.7212667190536062,0.8030857221391514,1,13099
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR1823684,0.001,1,21,1000,DNA,d1d0ec095f36e0353bc4ea02a6bb325f,0.00003029385034837928,0.001,1.0,1.0,0.0,0.719685673001152,0.6101855810855944,0.6649356270433733,0.719685673001152,1,207512
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR29773852,0.0001,1,21,1000,DNA,1fb05114840d5daa50f419464a51af85,0.00001114342704955482,0.0001,2.0,2.0,0.0,0.6449466771037624,0.5842340250398051,0.6145903510717838,0.6449466771037624,2,1712012
qsize=5000,6424f418433b237c8a9c44a818715253,ERR311181,0.0002,1,21,1000,DNA,b4318a7df14a3a90e04506b44eef1631,4.080450155261128e-6,0.0002,2.0,2.0,0.0,0.666589657745114,0.5543617555309978,0.610475706638056,0.666589657745114,2,1200491
qsize=5000,6424f418433b237c8a9c44a818715253,SRR18305218,0.0006,3,21,1000,DNA,9b934f924bd871f9ec00b7ec98ef9ce4,5.096640804046053e-6,0.0006,1.6666666666666667,2.0,0.4714045207910317,0.7023905031859884,0.5599409376022756,0.631165720394132,0.7023905031859884,5,1136782
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR18305218,0.0009,9,21,1000,DNA,9b934f924bd871f9ec00b7ec98ef9ce4,0.000015161290865996088,0.0009,1.3333333333333333,1.0,0.9428090415820634,0.7160839323187163,0.5900139498823169,0.6530489411005166,0.7160839323187163,12,1136782
qsize=5000,6424f418433b237c8a9c44a818715253,ERR6718270,0.0002,1,21,1000,DNA,6bbb753fe12e4b1a99d59e8b2e895335,8.192960608245396e-6,0.0002,4.0,4.0,0.0,0.666589657745114,0.5736509846258067,0.6201203211854603,0.666589657745114,4,3742938
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR25534445,0.0001,1,21,1000,DNA,104be8aeef84312545bcbcf0318e7512,0.00001543019380323417,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5947581292331557,0.6198524031684591,0.6449466771037624,1,991474
qsize=5000,6424f418433b237c8a9c44a818715253,SRR10000753,0.0002,1,21,1000,DNA,bdc7228b1b281fb9072c3dd33d6e62be,0.000020504828887202936,0.0002,1.0,1.0,0.0,0.666589657745114,0.6011621002006766,0.6338758789728953,0.666589657745114,1,343308
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR28765356,0.0001,1,21,1000,DNA,d13013f47876980dd6ab859ebb60d8f9,4.477277815088426e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5574855134940688,0.6012160952989156,0.6449466771037624,1,259767
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR12861558,0.0001,1,21,1000,DNA,894be241c0093ae401bce04e69b1cbce,0.00001797171252448646,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5999631627460438,0.6224549199249031,0.6449466771037624,1,339849
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR9802863,0.0002,2,21,1000,DNA,964c7a00b85f46919d6ed0cb3b0ea98c,0.000017352826341590385,0.0002,29.0,29.0,28.0,0.666589657745114,0.5959090111750471,0.6312493344600806,0.666589657745114,58,1013724
qsize=5000,6424f418433b237c8a9c44a818715253,SRR28042215,0.0008,4,21,1000,DNA,76383c81e8e33f704a333a6316671899,1.798077675157489e-6,0.0008,1.75,2.0,0.4330127018922193,0.7120788630690342,0.5326794551430923,0.6223791591060632,0.7120788630690342,7,3210190
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR28042215,0.0009,9,21,1000,DNA,76383c81e8e33f704a333a6316671899,4.036611166253213e-6,0.0009,1.3333333333333333,1.0,0.6666666666666666,0.7160839323187163,0.5536515791290542,0.6348677557238852,0.7160839323187163,12,3210190
qsize=5000,6424f418433b237c8a9c44a818715253,SRR11586611,0.0002,1,21,1000,DNA,35c81104a9d4d6d613850ddc13cc60b9,5.190221622463279e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5609005283961335,0.6137450930706237,0.666589657745114,1,1175970
qsize=5000,6424f418433b237c8a9c44a818715253,SRR31122002,0.0002,1,21,1000,DNA,339276a142b101a3087bbb214a5ef071,7.118755072112989e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5696731547944398,0.6181314062697769,0.666589657745114,1,628639
qsize=5000,6424f418433b237c8a9c44a818715253,SRR16847975,0.0002,1,21,1000,DNA,22bd4b0aefc07c4aae94514a10b729f6,0.00003822337741762862,0.0002,1.0,1.0,0.0,0.666589657745114,0.6223291326988187,0.6444593952219664,0.666589657745114,1,420850
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR17780099,0.0001,1,21,1000,DNA,88494e0790f00cec0a37a69c8fc29cf2,0.0000210508588750421,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6056005069056702,0.6252735920047163,0.6449466771037624,1,893270
qsize=5000,6424f418433b237c8a9c44a818715253,SRR32888416,0.0002,1,21,1000,DNA,f1e0429cafcef315641bda037f9e9784,8.671447524735305e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5752719944198843,0.6209308260824992,0.666589657745114,1,2832359
qsize=100,36c3fdb0e95a270b636308b47d19df42,SRR8698504,0.01,1,21,1000,DNA,5bbcdd932433213f16cf34d543da47dc,4.059116979692237e-6,0.01,29.0,29.0,0.0,0.8030857221391514,0.5536903549166297,0.6783880385278905,0.8030857221391514,29,1544829
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR8698504,0.0002,2,21,1000,DNA,5bbcdd932433213f16cf34d543da47dc,7.804634391901912e-6,0.0002,1.5,1.5,0.5,0.666589657745114,0.5722709757000061,0.6194303167225601,0.666589657745114,3,1544829
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR14845710,0.0002,2,21,1000,DNA,0a45657f42eb18bca0eee8d827b4a5ca,0.000013508493465266286,0.0002,1.0,1.0,0.0,0.666589657745114,0.5882610238267576,0.6274253407859358,0.666589657745114,2,5210391
qsize=5000,6424f418433b237c8a9c44a818715253,ERR7340341,0.0002,1,21,1000,DNA,c369f8725a74cdc97a8de468e6d90524,6.347997206881229e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5664654455179083,0.6165275516315112,0.666589657745114,1,364202
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR7340341,0.0002,2,21,1000,DNA,c369f8725a74cdc97a8de468e6d90524,0.000012305496249900019,0.0002,2.0,2.0,1.0,0.666589657745114,0.5854747700195776,0.6260322138823458,0.666589657745114,4,364202
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR2225407,0.0001,1,21,1000,DNA,f0136edd66bc80c24c714fb0c97a6610,0.000024087679152113693,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6106385719463107,0.6277926245250365,0.6449466771037624,1,300598
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5468929,0.0001,1,21,1000,DNA,f99cb036192811e6991b9c02b33cfd3f,7.4422481543224575e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5719981970467997,0.608472437075281,0.6449466771037624,1,1035036
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5810514,0.0001,1,21,1000,DNA,9398782663cf187f8055146557bf6dda,9.927529038022437e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5806526271784925,0.6127996521411274,0.6449466771037624,1,537607
